tic,conm,datadate,fyear,at,lt,teq,revt,ni,exchg,sic
CME,CME GROUP INC,31DEC2018,2018,77475.7,51510.4,25965.3,4309.4,1962.2,14.0,6200.0
WHG,WESTWOOD HOLDINGS GROUP INC,31DEC2018,2018,190.485,29.336,161.149,121.304,26.751,11.0,6282.0
NXST,NEXSTAR MEDIA GROUP,31DEC2018,2018,7062.03,5193.046,1868.984,2766.696,389.477,14.0,4833.0
WYNN,WYNN RESORTS LTD,31DEC2018,2018,13216.269,11401.48,1814.789,6706.96,572.43,14.0,7990.0
NDAQ,NASDAQ INC,31DEC2018,2018,15700.0,10251.0,5449.0,4277.0,458.0,14.0,6200.0
FTFT,FUTURE FINTECH GROUP INC,31DEC2018,2018,62.947,149.625,-86.678,0.889,-169.997,14.0,2080.0
BANC,BANC OF CALIFORNIA INC,31DEC2018,2018,10630.067,9684.533,945.534,446.711,45.472,11.0,6020.0
CAAS,CHINA AUTOMOTIVE SYSTEMS INC,31DEC2018,2018,690.499,385.672,304.827,496.158,2.377,14.0,3714.0
TZOO,TRAVELZOO,31DEC2018,2018,43.424,29.365,14.059,111.322,4.661,14.0,7370.0
CIT,CIT GROUP INC,31DEC2018,2018,48537.4,42590.8,5946.6,3258.7,447.1,11.0,6020.0
HNNA,HENNESSY ADVISORS INC,30SEP2018,2018,109.48,38.5,70.98,54.59,20.615,14.0,6282.0
DKS,DICKS SPORTING GOODS INC,31JAN2019,2018,4187.149,2282.988,1904.161,8436.57,319.864,11.0,5940.0
MMLP,MARTIN MIDSTREAM PARTNERS LP,31DEC2018,2018,1033.398,768.686,264.712,972.655,44.105,14.0,5172.0
GALT,GALECTIN THERAPEUTICS INC,31DEC2018,2018,9.006,2.108,6.898,0.0,-13.9,14.0,2834.0
SVA,SINOVAC BIOTECH LTD,31DEC2018,2018,369.78,77.852,291.928,229.65,21.782,14.0,2836.0
CRI,CARTER'S INC,31DEC2018,2018,2058.858,1189.425,869.433,3501.199,282.068,11.0,2300.0
PFS,PROVIDENT FINANCIAL SVCS INC,31DEC2018,2018,9725.769,8366.789,1358.98,418.505,118.387,11.0,6036.0
TCBI,TEXAS CAPITAL BANCSHARES INC,31DEC2018,2018,28257.767,25757.373,2500.394,1242.217,300.824,14.0,6020.0
PRAA,PRA GROUP INC,31DEC2018,2018,3909.559,2779.257,1123.969,874.831,65.563,14.0,6153.0
SAIA,SAIA INC,31DEC2018,2018,1133.743,437.879,695.864,1653.849,104.981,14.0,4213.0
NGS,NATURAL GAS SERVICES GROUP,31DEC2018,2018,305.401,45.22,260.181,65.478,0.426,11.0,7359.0
XEC,CIMAREX ENERGY CO,31DEC2018,2018,6062.084,2732.298,3329.786,2339.017,791.851,11.0,1311.0
OTRK,ONTRAK INC,31DEC2018,2018,6.323,15.288,-8.965,15.177,-14.212,14.0,8060.0
BFC,BANK FIRST CORP,31DEC2018,2018,1793.165,1618.842,174.323,89.444,25.456,14.0,6020.0
NRP,NATURAL RESOURCE PARTNERS LP,31DEC2018,2018,1341.647,756.514,585.133,202.765,139.537,11.0,6795.0
STX,SEAGATE TECHNOLOGY PLC,30JUN2018,2018,9410.0,7745.0,1665.0,11184.0,1182.0,14.0,3572.0
NEPH,NEPHROS INC,31DEC2018,2018,10.558,3.76,6.798,5.687,-3.402,14.0,3841.0
PKBK,PARKE BANCORP INC,31DEC2018,2018,1467.398,1312.402,154.996,65.281,24.824,14.0,6020.0
HALO,HALOZYME THERAPEUTICS INC,31DEC2018,2018,440.248,191.361,248.887,151.862,-80.33,14.0,2836.0
TS,TENARIS SA,31DEC2018,2018,14251.299,2375.807,11875.492,7658.588,876.063,11.0,3317.0
PSTI,PLURISTEM THERAPEUTICS INC,30JUN2018,2018,38.96,10.453,28.507,0.05,-26.126,14.0,2836.0
FBMS,FIRST BANCSHARES INC/MS,31DEC2018,2018,3003.986,2640.732,363.254,118.441,21.225,14.0,6020.0
BIMI,BOQI INTERNATIONAL MEDCL INC,31DEC2018,2018,23.051,13.066,9.985,6.542,-16.787,14.0,3490.0
MOH,MOLINA HEALTHCARE INC,31DEC2018,2018,7154.0,5507.0,1647.0,18890.0,707.0,11.0,6324.0
HSON,HUDSON GLOBAL INC,31DEC2018,2018,53.179,12.692,40.487,66.932,7.867,14.0,7361.0
AXS,AXIS CAPITAL HOLDINGS LTD,31DEC2018,2018,24132.566,19102.495,5030.071,5090.406,43.021,11.0,6331.0
OPHC,OPTIMUMBANK HOLDINGS INC,31DEC2018,2018,100.368,95.062,5.306,4.376,0.796,14.0,6020.0
BCLI,BRAINSTORM CELL THERAPEUTICS,31DEC2018,2018,11.228,6.212,5.016,0.0,-13.948,14.0,2836.0
NTGR,NETGEAR INC,31DEC2018,2018,1043.376,415.824,627.552,1058.816,-9.162,14.0,3576.0
QEP,QEP RESOURCES INC,31DEC2018,2018,6117.8,3366.9,2750.9,1932.6,-1011.6,11.0,1311.0
OGEN,ORAGENICS INC,31DEC2018,2018,22.05,1.168,20.882,0.0,-9.914,12.0,2836.0
GOOD,GLADSTONE COMMERCIAL CORP,31DEC2018,2018,938.775,598.758,340.017,106.798,12.32,14.0,6798.0
PRSC,PROVIDENCE SERVICE CORP,31DEC2018,2018,572.246,183.856,388.39,1384.965,-18.981,14.0,4100.0
CRHM,CRH MEDICAL CORP,31DEC2018,2018,218.988,81.697,137.291,112.749,4.68,12.0,8011.0
ATSG,AIR TRANSPORT SERVICES GROUP,31DEC2018,2018,2470.585,2034.147,436.438,892.345,69.285,14.0,4512.0
CRDF,CARDIFF ONCOLOGY INC,31DEC2018,2018,14.172,4.088,10.084,0.378,-16.461,14.0,2835.0
WLL,WHITING PETROLEUM CORP,31DEC2018,2018,7759.573,3489.257,4270.316,2092.768,342.494,11.0,1311.0
LKQ,LKQ CORP,31DEC2018,2018,11393.402,6554.65,4838.752,11876.674,480.118,14.0,5010.0
CIDM,CINEDIGM CORP,31MAR2019,2018,98.839,135.407,-36.568,53.534,-16.233,14.0,7822.0
NNI,NELNET INC,31DEC2018,2018,25220.968,22906.189,2314.779,1685.354,227.913,11.0,6141.0
AHT,ASHFORD HOSPITALITY TRUST,31DEC2018,2018,4685.954,4152.106,453.105,1435.207,-126.966,11.0,6798.0
XPER,XPERI HOLDING CORP,31DEC2018,2018,1235.107,616.96,618.147,406.133,-0.289,14.0,3674.0
SNX,SYNNEX CORP,30NOV2018,2018,11480.434,8048.366,3432.068,20053.764,300.598,11.0,5045.0
MRLN,MARLIN BUSINESS SERVICES INC,31DEC2018,2018,1167.046,968.535,198.511,134.302,24.98,14.0,6172.0
AEL,AMERICAN EQTY INVT LIFE HLDG,31DEC2018,2018,61625.564,59226.463,2399.101,1546.047,458.016,11.0,6311.0
GBLI,GLOBAL INDEMNITY GROUP LLC,31DEC2018,2018,1960.266,1331.207,629.059,492.269,-56.696,14.0,6351.0
ADES,ADVANCED EMISSIONS SOLUTIONS,31DEC2018,2018,159.664,91.717,67.947,23.945,35.454,14.0,3559.0
CONN,CONN'S INC,31JAN2019,2018,1884.907,1264.932,619.975,1549.366,73.849,14.0,5731.0
ACOR,ACORDA THERAPEUTICS INC,31DEC2018,2018,1299.666,687.683,611.983,471.433,33.682,14.0,2836.0
UTI,UNIVERSAL TECHNICAL INST,30SEP2018,2018,282.278,155.633,126.645,316.965,-32.682,11.0,8200.0
TPX,TEMPUR SEALY INTL INC,31DEC2018,2018,2715.4,2497.9,217.5,2702.9,100.5,11.0,2510.0
HTH,HILLTOP HOLDINGS INC,31DEC2018,2018,13683.572,11709.679,1973.893,1602.218,121.441,11.0,6199.0
AIZ,ASSURANT INC,31DEC2018,2018,41089.3,35955.4,5133.9,8054.5,251.0,11.0,6351.0
CMP,COMPASS MINERALS INTL INC,31DEC2018,2018,2367.9,1827.7,540.2,1493.6,68.8,11.0,1400.0
KRO,KRONOS WORLDWIDE INC,31DEC2018,2018,1898.1,1058.3,839.8,1661.9,205.0,11.0,2810.0
VST,VISTRA CORP,31DEC2018,2018,26024.0,18157.0,7867.0,9144.0,-54.0,11.0,4911.0
TCOM,TRIP COM GROUP LTD,31DEC2018,2018,27018.679,14117.38,12901.299,4502.144,161.679,14.0,4700.0
OXSQ,OXFORD SQUARE CAPITAL CORP,31DEC2018,2018,467.145,152.421,314.724,56.277,-9.213,14.0,6797.0
PCB,PCB BANCORP,31DEC2018,2018,1697.028,1486.732,210.296,94.153,24.301,14.0,6020.0
SRC,SPIRIT REALTY CAPITAL INC,31DEC2018,2018,5096.316,2294.567,2801.749,426.025,132.052,11.0,6798.0
MCHX,MARCHEX INC,31DEC2018,2018,113.062,18.036,95.026,85.251,-2.678,14.0,7389.0
CRM,SALESFORCE.COM INC,31JAN2019,2018,30737.0,15132.0,15605.0,13282.0,1110.0,11.0,7372.0
MEIP,MEI PHARMA INC,30JUN2018,2018,104.657,54.198,50.459,1.622,-40.068,14.0,2834.0
AGO,ASSURED GUARANTY LTD,31DEC2018,2018,13603.0,7048.0,6555.0,1068.0,521.0,11.0,6351.0
NYMT,NEW YORK MORTGAGE TRUST INC,31DEC2018,2018,14737.638,13557.345,1180.293,522.279,102.886,14.0,6798.0
DYAI,DYADIC INTERNATIONAL INC,31DEC2018,2018,43.301,0.85,42.451,1.295,-5.692,14.0,2836.0
GNW,GENWORTH FINANCIAL INC,31DEC2018,2018,100923.0,86734.0,14189.0,8428.0,119.0,11.0,6311.0
CYTK,CYTOKINETICS INC,31DEC2018,2018,211.178,185.244,25.934,31.501,-106.289,14.0,2834.0
TBBK,BANCORP INC,31DEC2018,2018,4437.911,4031.135,406.776,236.755,88.677,14.0,6020.0
SP,SP PLUS CORP,31DEC2018,2018,1072.3,703.7,368.6,1468.4,53.2,14.0,7500.0
MKTX,MARKETAXESS HOLDINGS INC,31DEC2018,2018,695.539,87.661,607.878,441.677,172.852,14.0,6200.0
BGS,B&G FOODS INC,31DEC2018,2018,3054.799,2154.75,900.049,1700.764,172.435,11.0,2033.0
ABR,ARBOR REALTY TRUST INC,31DEC2018,2018,4612.175,3546.609,1065.566,486.095,115.866,11.0,6798.0
PLAG,PLANET GREEN HOLDINGS CORP,31DEC2018,2018,17.21,9.921,7.289,6.829,20.59,12.0,2060.0
STON,STONEMOR INC,31DEC2018,2018,1669.101,1675.679,-6.578,316.126,-72.699,11.0,6531.0
DPZ,DOMINO'S PIZZA INC,31DEC2018,2018,907.385,3947.306,-3039.921,3432.867,361.972,11.0,5812.0
GSIT,GSI TECHNOLOGY INC,31MAR2019,2018,106.223,13.068,93.155,51.486,0.163,14.0,3674.0
MA,MASTERCARD INC,31DEC2018,2018,24860.0,19371.0,5418.0,14950.0,5859.0,11.0,6099.0
PSEC,PROSPECT CAPITAL CORP,30JUN2018,2018,5838.82,2431.773,3407.047,657.845,299.863,14.0,6797.0
GOOGL,ALPHABET INC,31DEC2018,2018,232792.0,55164.0,177628.0,136819.0,30736.0,14.0,7370.0
MNKD,MANNKIND CORP,31DEC2018,2018,107.705,282.787,-175.082,27.859,-86.975,14.0,2836.0
WTI,W&T OFFSHORE INC,31DEC2018,2018,848.866,1173.662,-324.796,580.706,248.827,11.0,1311.0
MORN,MORNINGSTAR INC,31DEC2018,2018,1453.8,519.1,934.7,1019.9,183.0,14.0,7370.0
STXS,STEREOTAXIS INC,31DEC2018,2018,18.515,11.243,7.272,29.347,0.117,12.0,3845.0
TXRH,TEXAS ROADHOUSE INC,31DEC2018,2018,1469.276,508.568,960.708,2457.449,158.225,14.0,5812.0
BWFG,BANKWELL FINANCIAL GROUP INC,31DEC2018,2018,1873.665,1699.469,174.196,83.964,17.433,14.0,6020.0
EXR,EXTRA SPACE STORAGE INC,31DEC2018,2018,7847.978,5062.556,2785.422,1216.348,415.289,11.0,6798.0
NURO,NEUROMETRIX INC,31DEC2018,2018,12.113,6.015,6.098,16.09,0.024,14.0,3841.0
HTGC,HERCULES CAPITAL INC,31DEC2018,2018,1945.191,989.747,955.444,207.753,76.496,11.0,6797.0
LBTYK,LIBERTY GLOBAL PLC,31DEC2018,2018,53153.6,49005.3,4148.3,11957.9,725.3,14.0,4841.0
MICT,MICT INC,31DEC2018,2018,10.143,9.139,1.004,14.162,-2.61,14.0,3812.0
CVGI,COMMERCIAL VEHICLE GROUP INC,31DEC2018,2018,418.13,303.092,115.038,897.737,44.512,14.0,3714.0
BECN,BEACON ROOFING SUPPLY INC,30SEP2018,2018,6508.662,4225.162,2283.5,6418.311,98.626,14.0,5030.0
SFL,SFL CORP LTD,31DEC2018,2018,3877.845,2697.813,1180.032,418.712,73.622,11.0,4412.0
GOL,GOL LINHAS AEREAS INTELIGENT,31DEC2018,2018,2680.807,3844.583,-1163.776,2947.663,-280.368,11.0,4512.0
INVA,INNOVIVA INC,31DEC2018,2018,548.193,389.141,159.052,261.004,395.056,14.0,2834.0
HY,HYSTER-YALE MATERIALS HNDLNG,31DEC2018,2018,1742.1,1182.6,559.5,3174.4,34.7,11.0,3537.0
WLK,WESTLAKE CHEMICAL CORP,31DEC2018,2018,11602.0,5526.0,6076.0,8635.0,996.0,11.0,2860.0
DRH,DIAMONDROCK HOSPITALITY CO,31DEC2018,2018,3197.58,1306.987,1890.593,865.51,87.784,11.0,6798.0
LPL,LG DISPLAY CO LTD,31DEC2018,2018,29800.413,16428.694,13371.719,21860.568,-186.155,11.0,3679.0
JVA,COFFEE HOLDING CO INC,31OCT2018,2018,38.834,12.844,25.99,90.655,1.059,14.0,5140.0
MRTX,MIRATI THERAPEUTICS INC,31DEC2018,2018,228.454,26.878,201.576,12.926,-98.418,14.0,2836.0
SBNY,SIGNATURE BANK/NY,31DEC2018,2018,47364.816,42957.676,4407.14,1732.198,505.342,14.0,6020.0
VVI,VIAD CORP,31DEC2018,2018,922.541,466.077,450.555,1296.184,49.17,11.0,7389.0
CYCC,CYCLACEL PHARMACEUTICALS,31DEC2018,2018,19.823,4.551,15.272,0.15,-7.288,14.0,2836.0
JOBS,51JOB INC  -ADR,31DEC2018,2018,1779.4,642.676,1103.916,543.733,182.08,14.0,7361.0
TOPS,TOP SHIPS INC,31DEC2018,2018,258.488,154.207,104.281,41.048,-11.134,14.0,4412.0
MPWR,MONOLITHIC POWER SYSTEMS INC,31DEC2018,2018,793.432,153.339,640.093,582.382,105.268,14.0,3674.0
ENS,ENERSYS,31MAR2019,2018,3118.193,1832.176,1286.017,2808.017,160.239,11.0,3690.0
ORA,ORMAT TECHNOLOGIES INC,31DEC2018,2018,3121.35,1667.651,1445.096,719.267,97.966,11.0,4911.0
CUBE,CUBESMART,31DEC2018,2018,3752.972,1980.704,1716.449,597.079,163.889,11.0,6798.0
DLR,DIGITAL REALTY TRUST INC,31DEC2018,2018,23766.695,12892.653,10858.21,3082.938,331.246,11.0,6798.0
NNVC,NANOVIRICIDES INC,30JUN2018,2018,18.546,0.882,17.664,0.0,-8.563,12.0,2836.0
BCML,BAYCOM CORP,31DEC2018,2018,1478.395,1277.642,200.753,63.942,14.493,14.0,6020.0
ACC,AMERICAN CAMPUS COMMUNITIES,31DEC2018,2018,7038.846,3307.599,3546.801,885.644,117.095,11.0,6798.0
BBW,BUILD-A-BEAR WORKSHOP INC,31JAN2019,2018,172.046,77.732,94.314,336.585,-17.933,11.0,5945.0
CHCI,COMSTOCK HOLDING COS INC,31DEC2018,2018,35.1,28.47,6.63,56.749,-4.516,14.0,1531.0
MIC,MACQUARIE INFRASTRUCTURE CP,31DEC2018,2018,7443.781,4327.454,3116.327,1761.533,136.521,11.0,4581.0
BXC,BLUELINX HOLDINGS INC,31DEC2018,2018,959.889,974.552,-14.663,2862.85,-48.053,11.0,5031.0
MNTX,MANITEX INTERNATIONAL INC,31DEC2018,2018,217.249,129.245,88.004,242.107,-13.177,14.0,3537.0
LVS,LAS VEGAS SANDS CORP,31DEC2018,2018,22547.0,15802.0,6745.0,13729.0,2413.0,11.0,7990.0
SOHO,SOTHERLY HOTELS INC,31DEC2018,2018,493.483,411.217,82.266,178.526,0.11,14.0,6798.0
KRNY,KEARNY FINANCIAL CORP,30JUN2018,2018,6579.874,5311.126,1268.748,184.694,19.596,14.0,6036.0
PBIP,PRUDENTIAL BANCORP INC,30SEP2018,2018,1081.17,952.761,128.409,37.351,7.064,14.0,6036.0
JRJC,CHINA FINANCE ONLINE CO LTD,31DEC2018,2018,80.689,54.353,26.336,45.478,-19.95,14.0,6200.0
BFIN,BANKFINANCIAL CORP,31DEC2018,2018,1585.325,1398.175,187.15,74.682,19.342,14.0,6020.0
ARCC,ARES CAPITAL CORP,31DEC2018,2018,12895.0,5595.0,7300.0,1337.0,858.0,14.0,6797.0
HURN,HURON CONSULTING GROUP INC,31DEC2018,2018,1049.532,508.908,540.624,877.999,13.646,14.0,8742.0
ARC,ARC DOCUMENT SOLUTIONS INC,31DEC2018,2018,339.716,192.414,147.302,400.784,8.873,11.0,7389.0
CNSL,CONSOLIDATED COMM HLDGS INC,31DEC2018,2018,3535.261,3119.607,415.654,1391.874,-50.834,14.0,4813.0
MOS,MOSAIC CO,31DEC2018,2018,20119.2,9514.5,10604.7,9587.3,470.0,11.0,2870.0
CYRX,CRYOPORT INC,31DEC2018,2018,56.62,18.073,38.547,19.626,-9.556,14.0,3842.0
MPW,MEDICAL PROPERTIES TRUST,31DEC2018,2018,8843.643,4282.705,4560.938,784.522,1016.685,11.0,6798.0
DGLY,DIGITAL ALLY INC,31DEC2018,2018,14.339,15.751,-1.412,11.291,-15.545,14.0,3651.0
CE,CELANESE CORP,31DEC2018,2018,9313.0,5934.0,3379.0,7155.0,1207.0,11.0,2860.0
NP,NEENAH INC,31DEC2018,2018,861.2,471.0,390.2,1034.9,36.4,11.0,2621.0
INBK,FIRST INTERNET BANCORP,31DEC2018,2018,3541.692,3252.957,288.735,124.227,21.9,14.0,6020.0
PBH,PRESTIGE CONSUMER HEALTHCARE,31MAR2019,2018,3441.036,2345.205,1095.831,975.777,-35.8,11.0,5122.0
ULH,UNIVERSAL LOGISTICS HLDGS,31DEC2018,2018,843.147,633.848,209.299,1461.708,52.178,14.0,4210.0
AT,ATLANTIC POWER CORP,31DEC2018,2018,1024.5,832.1,192.4,282.3,36.8,11.0,4991.0
DLB,DOLBY LABORATORIES INC,30SEP2018,2018,2659.269,463.151,2196.118,1171.924,122.246,11.0,6794.0
WEX,WEX INC,31DEC2018,2018,6770.595,4974.671,1795.924,1492.639,168.295,11.0,7374.0
TGP,TEEKAY LNG PARTNERS LP,31DEC2018,2018,5384.781,3502.184,1882.597,510.762,28.369,11.0,4412.0
XPEL,XPEL INC,31DEC2018,2018,30.543,9.93,20.613,109.921,8.713,14.0,3714.0
HUN,HUNTSMAN CORP,31DEC2018,2018,7953.0,5204.0,2749.0,9379.0,337.0,11.0,2860.0
LHCG,LHC GROUP INC,31DEC2018,2018,1928.715,489.645,1424.474,1809.963,63.574,14.0,8082.0
NCTY,THE9 LTD -ADR,31DEC2018,2018,23.953,132.125,-157.779,2.535,-37.526,14.0,7372.0
EXLS,EXLSERVICE HOLDINGS INC,31DEC2018,2018,1061.936,443.617,618.319,883.112,56.726,14.0,7374.0
AMTX,AEMETIS INC,31DEC2018,2018,91.821,207.403,-115.582,171.526,-33.016,14.0,2860.0
HPR,HIGHPOINT RESOURCES CORP,31DEC2018,2018,2252.46,1040.362,1212.098,453.017,121.22,11.0,1311.0
OTEL,OTELCO INC,31DEC2018,2018,114.352,103.45,10.902,66.068,9.467,14.0,4813.0
LAZ,LAZARD LTD,31DEC2018,2018,4997.241,4027.148,970.093,2871.706,527.125,11.0,6282.0
AX,AXOS FINANCIAL INC,30JUN2018,2018,9539.504,8578.991,960.513,546.015,152.411,11.0,6035.0
SNSS,SUNESIS PHARMACEUTICALS INC,31DEC2018,2018,15.324,11.331,3.993,0.237,-26.615,14.0,2834.0
TECTP,TECTONIC FINANCIAL INC,31DEC2018,2018,305.988,277.36,28.628,25.096,3.488,14.0,6020.0
NM,NAVIOS MARITIME HOLDINGS INC,31DEC2018,2018,2682.496,2160.816,521.68,517.739,-268.718,11.0,4412.0
RAIL,FREIGHTCAR AMERICA INC,31DEC2018,2018,289.737,96.127,193.61,316.519,-40.581,14.0,3743.0
GRVY,GRAVITY CO LTD -ADR,31DEC2018,2018,155.555,87.69,67.865,257.594,28.244,14.0,7372.0
HFBL,HOME FEDERAL BANCORP INC/LA,30JUN2018,2018,421.65,374.613,47.037,21.411,3.568,14.0,6035.0
CORE,CORE MARK HOLDING CO INC,31DEC2018,2018,1666.1,1099.1,567.0,12903.9,45.5,14.0,5190.0
DXCM,DEXCOM INC,31DEC2018,2018,1916.0,1252.7,663.3,1031.6,-127.1,14.0,3845.0
MNOV,MEDICINOVA INC,31DEC2018,2018,77.223,4.115,73.108,0.0,-14.675,14.0,2836.0
CEQP,CRESTWOOD EQUITY PARTNERS LP,31DEC2018,2018,4294.5,2260.7,2033.8,3654.1,50.8,11.0,5900.0
INFO,IHS MARKIT LTD,30NOV2018,2018,16062.3,8035.9,8020.5,4009.2,542.3,11.0,7370.0
RLGT,RADIANT LOGISTICS INC,30JUN2018,2018,305.438,171.824,133.614,842.417,10.188,12.0,4731.0
XAN,EXANTAS CAPITAL CORP,31DEC2018,2018,2130.913,1577.094,553.819,123.808,27.427,11.0,6798.0
ZUMZ,ZUMIEZ INC,31JAN2019,2018,534.19,133.734,400.456,978.617,45.205,14.0,5651.0
BLDR,BUILDERS FIRSTSOURCE,31DEC2018,2018,2932.309,2335.971,596.338,7724.771,205.191,14.0,2452.0
CTRN,CITI TRENDS INC,31JAN2019,2018,297.989,110.564,187.425,769.553,21.374,14.0,5651.0
DSX,DIANA SHIPPING INC,31DEC2018,2018,1187.796,560.112,627.684,226.189,16.58,11.0,4412.0
KFFB,KENTUCKY FIRST FEDERAL BNCRP,30JUN2018,2018,318.394,251.191,67.203,12.577,1.323,14.0,6035.0
KOP,KOPPERS HOLDINGS INC,31DEC2018,2018,1479.9,1412.9,67.0,1710.2,23.4,11.0,2860.0
WMG,WARNER MUSIC GROUP CORP,30SEP2018,2018,5344.0,5664.0,-320.0,4005.0,307.0,14.0,3652.0
PEIX,PACIFIC ETHANOL INC,31DEC2018,2018,659.981,340.616,319.365,1515.371,-60.273,14.0,2860.0
CEI,CAMBER ENERGY INC,31MAR2019,2018,8.583,2.408,6.175,2.742,16.643,12.0,1311.0
ICE,INTERCONTINENTAL EXCHANGE,31DEC2018,2018,92791.0,75489.0,17231.0,6271.0,1988.0,11.0,6200.0
LINC,LINCOLN EDUCATIONAL SERVICES,31DEC2018,2018,146.038,106.172,39.866,263.2,-6.545,14.0,8200.0
EVRI,EVERI HOLDINGS INC,31DEC2018,2018,1548.261,1657.156,-108.895,469.515,12.356,11.0,3578.0
EGLE,EAGLE BULK SHIPPING INC,31DEC2018,2018,846.209,366.603,479.606,310.094,12.575,14.0,4412.0
CPS,COOPER-STANDARD HOLDINGS INC,31DEC2018,2018,2623.103,1763.601,859.502,3629.293,107.766,11.0,3714.0
GTT,GTT COMMUNICATIONS INC,31DEC2018,2018,4537.6,4122.9,414.7,1490.8,-243.4,11.0,4899.0
NETE,NET ELEMENT INC,31DEC2018,2018,25.764,17.168,8.596,65.787,-4.936,14.0,7374.0
FSP,FRANKLIN STREET PROPERTIES,31DEC2018,2018,1898.102,1060.468,837.634,275.663,13.069,12.0,6798.0
ATRC,ATRICURE INC,31DEC2018,2018,356.759,107.378,249.381,201.63,-21.137,14.0,3841.0
RUTH,RUTHS HOSPITALITY GROUP INC,31DEC2018,2018,254.613,164.481,90.132,452.334,41.68,14.0,5812.0
WAL,WESTERN ALLIANCE BANCORP,31DEC2018,2018,23109.486,20495.752,2613.734,1076.599,435.788,11.0,6020.0
JRVR,JAMES RIVER GROUP HLDGS LTD,31DEC2018,2018,3136.776,2427.535,709.241,882.059,63.83,14.0,6331.0
GNK,GENCO SHIPPING & TRADING,31DEC2018,2018,1627.47,574.163,1053.307,367.522,-32.94,11.0,4412.0
REXN,REXAHN PHARMACEUTICALS INC,31DEC2018,2018,16.043,5.48,10.563,0.0,-14.369,14.0,2836.0
GLP,GLOBAL PARTNERS LP,31DEC2018,2018,2424.291,1925.097,499.194,12672.602,103.905,11.0,5171.0
CF,CF INDUSTRIES HOLDINGS INC,31DEC2018,2018,12661.0,6930.0,5731.0,4429.0,290.0,11.0,2870.0
CXP,COLUMBIA PROPERTY TRUST INC,31DEC2018,2018,4173.993,1432.977,2741.016,312.84,9.491,11.0,6798.0
CTSO,CYTOSORBENTS CORP,31DEC2018,2018,32.747,15.812,16.935,22.504,-17.211,14.0,3841.0
THS,TREEHOUSE FOODS INC,31DEC2018,2018,5599.3,3457.4,2141.9,5812.1,-61.4,11.0,2030.0
GTE,GRAN TIERRA ENERGY INC,31DEC2018,2018,1676.584,646.834,1029.75,613.431,102.616,12.0,1311.0
CMPR,CIMPRESS PLC,30JUN2018,2018,1652.217,1472.119,93.947,2592.541,43.733,14.0,2750.0
OFLX,OMEGA FLEX INC,31DEC2018,2018,86.836,20.515,66.321,108.313,20.139,14.0,3490.0
RPAI,RETAIL PPTYS OF AMERICA INC,31DEC2018,2018,3647.47,1900.461,1747.009,482.497,77.64,11.0,6798.0
GAIN,GLADSTONE INVESTMENT CORP/DE,31MAR2019,2018,635.1,227.99,407.11,59.663,81.59,14.0,6797.0
SIMO,SILICON MOTION TECH -ADR,31DEC2018,2018,672.614,140.337,532.277,530.348,98.07,14.0,3674.0
SSKN,STRATA SKIN SCIENCES INC,31DEC2018,2018,47.507,16.259,31.248,29.855,-4.033,14.0,3841.0
DISCA,DISCOVERY INC,31DEC2018,2018,32550.0,22033.0,10102.0,10553.0,589.0,14.0,4841.0
TROX,TRONOX HOLDINGS PLC,31DEC2018,2018,4642.0,3780.0,862.0,1819.0,-7.0,11.0,2810.0
ISBC,INVESTORS BANCORP INC,31DEC2018,2018,26229.008,23223.678,3005.33,978.497,202.576,14.0,6036.0
WSBF,WATERSTONE FINANCIAL INC,31DEC2018,2018,1915.381,1515.702,399.679,191.899,30.754,14.0,6035.0
OPBK,OP BANCORP,31DEC2018,2018,1044.186,914.399,129.787,59.397,14.253,14.0,6020.0
IRBT,IROBOT CORP,31DEC2018,2018,766.961,231.639,535.322,1092.584,87.992,14.0,3990.0
QSR,RESTAURANT BRANDS INTL INC,31DEC2018,2018,20141.0,16523.0,3618.0,5357.0,612.0,11.0,5812.0
SPR,SPIRIT AEROSYSTEMS HOLDINGS,31DEC2018,2018,5685.9,4447.8,1238.1,7222.0,617.0,11.0,3728.0
ACCO,ACCO BRANDS CORP,31DEC2018,2018,2786.4,1996.7,789.7,1941.2,106.7,11.0,2780.0
ADXS,ADVAXIS INC,31OCT2018,2018,62.267,38.216,24.051,6.063,-66.515,14.0,2836.0
BIDU,BAIDU INC,31DEC2018,2018,43264.49,17711.097,25449.289,14870.524,4008.965,14.0,7370.0
ATCO,ATLAS CORP,31DEC2018,2018,7477.997,4969.879,2508.118,1096.331,278.798,11.0,4412.0
ROLL,RBC BEARINGS INC,31MAR2019,2018,1147.367,178.801,968.566,702.516,105.193,14.0,3562.0
AMSF,AMERISAFE INC,31DEC2018,2018,1515.931,1106.169,409.762,377.753,71.632,14.0,6331.0
HOMB,HOME BANCSHARES INC,31DEC2018,2018,15302.438,12952.552,2349.886,788.2,300.403,14.0,6020.0
BKD,BROOKDALE SENIOR LIVING INC,31DEC2018,2018,6467.26,5448.847,1018.413,4531.426,-528.258,11.0,8050.0
CCO,CLEAR CHANNEL OUTDOOR HLDGS,31DEC2018,2018,4522.028,6623.68,-2101.652,2721.705,-218.24,11.0,7310.0
HOLI,HOLLYSYS AUTOMATION TECH LTD,30JUN2018,2018,1210.128,367.775,842.353,540.768,107.161,14.0,3823.0
